,name,url
363,Rogerio Bontorin,http://ufcstats.com/fighter-details/07a2bdaa0afdd831
364,Ray Borg,http://ufcstats.com/fighter-details/a4de54ea806fb525
365,Igor Borisov,http://ufcstats.com/fighter-details/0313bf497de9c470
366,Calen Born,http://ufcstats.com/fighter-details/3c85e04b08a05751
367,Caio Borralho,http://ufcstats.com/fighter-details/4126a78111c0855a
368,Zachary Borrego,http://ufcstats.com/fighter-details/b8fdb2903a2582a8
369,Viacheslav Borshchev,http://ufcstats.com/fighter-details/19c591115a58982c
370,Tanner Boser,http://ufcstats.com/fighter-details/04c8b08b16a5b99e
371,Steve Bosse,http://ufcstats.com/fighter-details/e023fa2e648ea0f1
372,Marcus Bossett,http://ufcstats.com/fighter-details/e8fb8e53bc2e29d6
373,Chris Bostick,http://ufcstats.com/fighter-details/239224bedeb2c7a4
374,Poliana Botelho,http://ufcstats.com/fighter-details/5c126c6aac3ef364
375,Francois Botha,http://ufcstats.com/fighter-details/545d549d6bf87187
376,Gregory Bouchelaghem,http://ufcstats.com/fighter-details/59851163aaf1aed8
377,Roy Boughton,http://ufcstats.com/fighter-details/2aaf0181432adf0b
378,Rich Bouphanouvong,http://ufcstats.com/fighter-details/611b9c068c9e2c44
379,Mike Bourke,http://ufcstats.com/fighter-details/dfdd0c5dd0d4bc23
380,Jess Bouscal,http://ufcstats.com/fighter-details/38b1417ec17072da
381,Tai Bowden,http://ufcstats.com/fighter-details/2efbc83a6b9b7f86
382,Melton Bowen,http://ufcstats.com/fighter-details/81ca2c245b19b3c5
383,Kyron Bowen,http://ufcstats.com/fighter-details/5488b3c67600333a
384,Brian Bowles,http://ufcstats.com/fighter-details/b26d3e3746fb4024
385,Roger Bowling,http://ufcstats.com/fighter-details/3b9f723e2720a238
386,Blake Bowman,http://ufcstats.com/fighter-details/a95a0504fd73bd3e
387,Ashe Bowman,http://ufcstats.com/fighter-details/8a0a35e7c74bebcc
388,Anvar Boynazarov,http://ufcstats.com/fighter-details/4a191f4ea2fce7fc
389,Colley  Bradford,http://ufcstats.com/fighter-details/1433786ac76cf777
390,Kyle Bradley,http://ufcstats.com/fighter-details/a6959da32f0e6b5d
391,Paul Bradley,http://ufcstats.com/fighter-details/c7011de4765d2497
392,Sean Brady,http://ufcstats.com/fighter-details/45f7cb591c3ab00b
393,Ebenezer Fontes Braga,http://ufcstats.com/fighter-details/dc950d59dc590aca
394,Ramiz Brahimaj,http://ufcstats.com/fighter-details/3d074044a33825e7
395,Joe Brammer,http://ufcstats.com/fighter-details/013da757877044a2
396,David Branch,http://ufcstats.com/fighter-details/d2c55d1d2e67773b
397,Diego Brandao,http://ufcstats.com/fighter-details/c2e3e67b5911bfb7
398,Bruna Brasil,http://ufcstats.com/fighter-details/7138a15258dabf20
399,Michael Bravo,http://ufcstats.com/fighter-details/dc63542668295c23
400,Martin Bravo,http://ufcstats.com/fighter-details/9c44f290f5726d95
401,Mike Breeden,http://ufcstats.com/fighter-details/d80ee110748171ac
402,Tom Breese,http://ufcstats.com/fighter-details/1588b787bda7b540
403,Chris Brennan,http://ufcstats.com/fighter-details/b19fc66613dc75b9
404,Charlie Brenneman,http://ufcstats.com/fighter-details/98f6da59d765ec94
405,Elves Brenner,http://ufcstats.com/fighter-details/48a9a128784d53d1
406,Robert Breslin,http://ufcstats.com/fighter-details/e319d6697d41f3cf
407,Mack Brewer,http://ufcstats.com/fighter-details/106a925d947a0de9
408,Marcos Brigagao,http://ufcstats.com/fighter-details/11547e29f253fb89
409,Jason Brilz,http://ufcstats.com/fighter-details/497ba5b12a4bfc47
410,Marcus Brimage,http://ufcstats.com/fighter-details/81801f57bd0a7c41
411,Aaron Brink,http://ufcstats.com/fighter-details/cf1a88371c8cb690
412,Henry Briones,http://ufcstats.com/fighter-details/01fcef7e3d051722
413,Marcelo Brito,http://ufcstats.com/fighter-details/3a97fda0de6f1fa4
414,Joanderson Brito,http://ufcstats.com/fighter-details/791c8437b341fba5
415,Antwain Britt,http://ufcstats.com/fighter-details/2833f50b20e96e52
416,Drew Brokenshire,http://ufcstats.com/fighter-details/aa571d75f80fde7d
417,Mike Bronzoulis,http://ufcstats.com/fighter-details/df3c39573d01f55b
418,Jonathan Brookins,http://ufcstats.com/fighter-details/b0a6124751a56bc4
419,Will Brooks,http://ufcstats.com/fighter-details/b6e6c3b1dcaae0a1
420,Jarred Brooks,http://ufcstats.com/fighter-details/81d9df19e255b8b6
421,Rob Broughton,http://ufcstats.com/fighter-details/a7d687e6ecb30981
422,Lee Brousseau,http://ufcstats.com/fighter-details/0974d8d4053a7237
423,Matt Brown,http://ufcstats.com/fighter-details/31123249b0bbf52e
424,Mike Brown,http://ufcstats.com/fighter-details/e0b74df14f52cd15
425,Dominic Brown,http://ufcstats.com/fighter-details/52b3ec072ad497a4
426,Todd Brown,http://ufcstats.com/fighter-details/9b68bf67c5695185
427,Terrell Brown,http://ufcstats.com/fighter-details/85df85a4e276c90e
428,Chris Brown,http://ufcstats.com/fighter-details/9e2624ac992660c6
429,Frederick Brown,http://ufcstats.com/fighter-details/880c6b788266a3ef
430,Randy Brown,http://ufcstats.com/fighter-details/c6aee362c7a7d482
431,Damien Brown,http://ufcstats.com/fighter-details/d024ed963e8bf7ea
432,TJ Brown,http://ufcstats.com/fighter-details/d31cbcdd7d69536d
433,Humberto Brown Morrison,http://ufcstats.com/fighter-details/e9e7e1c8ff289e1b
434,Travis Browne,http://ufcstats.com/fighter-details/3236bf606fe9fa5b
435,Junie Browning,http://ufcstats.com/fighter-details/d74cba8566291bfa
436,Jules Bruchez,http://ufcstats.com/fighter-details/d1dcd4e96464a53d
437,Justin Bruckmann,http://ufcstats.com/fighter-details/5f8e00c27b7e7410
438,Cody Brundage,http://ufcstats.com/fighter-details/f14f644d41ade29f
439,Steve Bruno,http://ufcstats.com/fighter-details/2f3f12002564bb55
440,Fernando Bruno,http://ufcstats.com/fighter-details/b8c0f30ee9a98b69
441,Derek Brunson,http://ufcstats.com/fighter-details/b1a3e0aca758b322
442,Josh Bryant,http://ufcstats.com/fighter-details/01f022fa494188e2
443,Dennis Bryant,http://ufcstats.com/fighter-details/3b17353b8002c7d0
444,Lukasz Brzeski,http://ufcstats.com/fighter-details/0c25d0a5e8cdbf19
445,Justin Buchholz,http://ufcstats.com/fighter-details/231926533134ec1f
446,Zak Bucia,http://ufcstats.com/fighter-details/6bbb8dc6e128779e
447,Courtney Buck,http://ufcstats.com/fighter-details/3feed7d02711d8b7
448,Joaquin Buckley,http://ufcstats.com/fighter-details/b9437600497350f3
449,Martin Buday,http://ufcstats.com/fighter-details/8eb046f83e82bf26
450,Julia Budd,http://ufcstats.com/fighter-details/dcdc4503b9d49977
451,Mike Budnik,http://ufcstats.com/fighter-details/b98209144b63ae26
452,Francisco Bueno,http://ufcstats.com/fighter-details/a72d260b436924c4
453,Mayra Bueno Silva,http://ufcstats.com/fighter-details/cc8c623cca88f54f
454,Paul Buentello,http://ufcstats.com/fighter-details/f0abbb6f3444dae7
455,Modestas Bukauskas,http://ufcstats.com/fighter-details/476fe566d2df676e
456,Lee Kwan Bum,http://ufcstats.com/fighter-details/c0342805a1948cbb
457,Josh Bumgarner,http://ufcstats.com/fighter-details/9900ab86a4c458bd
458,Shawn Bunch,http://ufcstats.com/fighter-details/6e9af164ab91a229
459,Shane Burgos,http://ufcstats.com/fighter-details/98d961097baaf308
460,Joshua Burkman,http://ufcstats.com/fighter-details/6da99156486ed6c2
461,Justin Burlinson,http://ufcstats.com/fighter-details/dadd80ef954e54ed
462,Mads Burnell,http://ufcstats.com/fighter-details/69f01b25dfabaf6b
463,Mikey Burnett,http://ufcstats.com/fighter-details/4c805f5f58a75df0
464,Kevin Burns,http://ufcstats.com/fighter-details/a6d8bfe9e0c8153b
465,Gilbert Burns,http://ufcstats.com/fighter-details/23024fdfc966410a
466,Josh Burns,http://ufcstats.com/fighter-details/1e092415a7eeaf65
467,Herbert Burns,http://ufcstats.com/fighter-details/4f140403000158b5
468,Derrick Burnsed,http://ufcstats.com/fighter-details/2213330f082f82d5
469,Nah-Shon Burrell,http://ufcstats.com/fighter-details/2c64c035485906aa
470,Martin Buschkamp,http://ufcstats.com/fighter-details/8fc30d8cebb17116
471,George Bush,http://ufcstats.com/fighter-details/f0c779dc2ca3816c
472,Bubba Bush,http://ufcstats.com/fighter-details/132505067f08c54d
473,Dakota Bush,http://ufcstats.com/fighter-details/3033c1c080672475
474,Murilo Bustamante,http://ufcstats.com/fighter-details/85d905f7c4f5a1af
475,Nick Bustamante,http://ufcstats.com/fighter-details/51b1ca2a4b064101
476,Eduardo Bustillos,http://ufcstats.com/fighter-details/f273f1b8df04c8a1
477,Jason Butcher,http://ufcstats.com/fighter-details/30e39145fec48d25
478,Todd Butler,http://ufcstats.com/fighter-details/3fed746acfd026dd
479,Goldman Butler,http://ufcstats.com/fighter-details/e2d5072048b825b1
480,Ian Butler,http://ufcstats.com/fighter-details/6b8fd98eb52363d1
481,Raphael Butler,http://ufcstats.com/fighter-details/f941505e35fb1eae
482,JP Buys,http://ufcstats.com/fighter-details/0b362247806341e5
483,Dennis Buzukja,http://ufcstats.com/fighter-details/c4d039123e62f6a9
484,Charles Byrd,http://ufcstats.com/fighter-details/76ee3d666c648f6b
485,Steve Byrnes,http://ufcstats.com/fighter-details/43612456979e5d5e
486,Michael Byrnes,http://ufcstats.com/fighter-details/87f0b37f153cf497
487,Yan Cabral,http://ufcstats.com/fighter-details/7cdd3e5d3aa9cb39
488,Alvin Cacdac,http://ufcstats.com/fighter-details/ce7871949b0ed2bf
489,Alex Caceres,http://ufcstats.com/fighter-details/7aa3d6964eff4877
490,Vince Cachero,http://ufcstats.com/fighter-details/ed2a8cc402173781
491,Priscila Cachoeira,http://ufcstats.com/fighter-details/b1e5bcaad32a3cac
492,Travis Calanoc,http://ufcstats.com/fighter-details/90d28fee0af74f2d
493,Ricky Calatayud,http://ufcstats.com/fighter-details/800feaa25700a85f
494,Darrion Caldwell,http://ufcstats.com/fighter-details/b7dc25ee40ee8334
495,Taylor Callens,http://ufcstats.com/fighter-details/53d471e9bf5f2fc8
496,Cynthia Calvillo,http://ufcstats.com/fighter-details/98215d037be5bcb7
497,Joe Camacho,http://ufcstats.com/fighter-details/dfb965c9824425db
498,Frank Camacho,http://ufcstats.com/fighter-details/764342d39cdaa54a
499,Fabricio Camoes,http://ufcstats.com/fighter-details/7abe471b61725980
500,Chris Camozzi,http://ufcstats.com/fighter-details/6c2030e0a143a94b
501,Brian Camozzi,http://ufcstats.com/fighter-details/1999ffb5cebc314f
502,Ricky Camp,http://ufcstats.com/fighter-details/4a99978a0366bb29
503,Mike Campbell,http://ufcstats.com/fighter-details/f5585e675af7afd4
504,Thomas Campbell,http://ufcstats.com/fighter-details/d060014a5a039829
505,Shane Campbell,http://ufcstats.com/fighter-details/784285b7ae7dd85f
506,Charlie Campbell,http://ufcstats.com/fighter-details/b39f7a6c2be17ee8
507,John Campetella,http://ufcstats.com/fighter-details/31bbd46d57dfbcb7
508,Wagner Campos,http://ufcstats.com/fighter-details/db6d5f691aea3fd3
509,Derek Campos,http://ufcstats.com/fighter-details/aa8dc72b3a1f761c
510,Will Campuzano,http://ufcstats.com/fighter-details/901cddcbfa079097
511,Aleksa Camur,http://ufcstats.com/fighter-details/c2a670b22d2e196f
512,Chico Camus,http://ufcstats.com/fighter-details/32be4b7f7de1c905
513,Asbel Cancio,http://ufcstats.com/fighter-details/2a7afe14b3a0a058
514,Carlos Candelario,http://ufcstats.com/fighter-details/760a55d5b6098cbe
515,Ronaldo Candido,http://ufcstats.com/fighter-details/23fbe02caabcd214
516,Luiz Cane,http://ufcstats.com/fighter-details/24b033b3daf1c9df
517,Guido Cannetti,http://ufcstats.com/fighter-details/d05412b513b19621
518,Jared Cannonier,http://ufcstats.com/fighter-details/13a0275fa13c4d26
519,Jose Canseco,http://ufcstats.com/fighter-details/03da33a102d9a45f
520,Cody Canterbury,http://ufcstats.com/fighter-details/23100e8f71f25a4a
521,Bo Cantrell,http://ufcstats.com/fighter-details/6750e338922a099d
522,Steve Cantwell,http://ufcstats.com/fighter-details/f1f9e48a0d150757
523,Paul Capaldo,http://ufcstats.com/fighter-details/83b8fe74224dd642
524,Phil Caracappa,http://ufcstats.com/fighter-details/bd81a97864acf098
525,Frank Caracci,http://ufcstats.com/fighter-details/44f9c777fed7ca03
526,Gina Carano,http://ufcstats.com/fighter-details/899eaba48fa864a6
527,Dos Caras Jr.,http://ufcstats.com/fighter-details/155a02a8b4311057
528,Bryan Caraway,http://ufcstats.com/fighter-details/5ef0088c1b19beeb
529,Remo Cardarelli,http://ufcstats.com/fighter-details/e5512a6aed150d8f
530,Phil Cardella,http://ufcstats.com/fighter-details/f6a7b02c42e9fc5b
531,Edgar Cardenas,http://ufcstats.com/fighter-details/99a86b134dccc166
532,Chris Cariaso,http://ufcstats.com/fighter-details/b2e3aca4cd363477
533,Ronald Carillo,http://ufcstats.com/fighter-details/cbd022eaf2ac546a
534,Rafael Carino,http://ufcstats.com/fighter-details/08a7080ff5904661
535,Don Carlo-Clauss,http://ufcstats.com/fighter-details/f59a6de8a5dfe297
536,Antonio Carlos Junior,http://ufcstats.com/fighter-details/52e76bb4b3e852f3
537,Spike Carlyle,http://ufcstats.com/fighter-details/be68b375707dcb85
538,Francis Carmont,http://ufcstats.com/fighter-details/3591d0d5d382a381
539,Liz Carmouche,http://ufcstats.com/fighter-details/51a0c09cbe9b8472
540,Roan Carneiro,http://ufcstats.com/fighter-details/1c86754617d9813a
541,Ariane Carnelossi,http://ufcstats.com/fighter-details/c0d5c0c95c59050b
542,Luana Carolina,http://ufcstats.com/fighter-details/528b071cf3da7c56
543,Tim Caron,http://ufcstats.com/fighter-details/b80ea4880f25c187
544,Clayton Carpenter,http://ufcstats.com/fighter-details/b62d5280966b2460
545,Gabriel Carrasco,http://ufcstats.com/fighter-details/89ed44801968b8e3
546,Cody Carrillo,http://ufcstats.com/fighter-details/9346efb4bbaedd08
547,Cain Carrizosa,http://ufcstats.com/fighter-details/064b7dc68d786254
548,Roger Carroll,http://ufcstats.com/fighter-details/572a89dbe1f76761
549,Jonny Carson,http://ufcstats.com/fighter-details/0d49ddc07bd8c747
550,Scott Carson,http://ufcstats.com/fighter-details/1e3302f9ab6f549a
551,Shonie Carter,http://ufcstats.com/fighter-details/7b6e40a73b567072
552,Jack Cartwright,http://ufcstats.com/fighter-details/1f592bfefb0d62a3
553,Bruno Carvalho,http://ufcstats.com/fighter-details/456c02115efc4a01
554,Antonio Carvalho,http://ufcstats.com/fighter-details/fef3d17e27e916e7
555,Rafael Carvalho,http://ufcstats.com/fighter-details/620d8710e89cfeae
556,Shane Carwin,http://ufcstats.com/fighter-details/68dd7b3783c19f9c
557,Johnny Case,http://ufcstats.com/fighter-details/1f4b04a926ef1287
558,Kevin Casey,http://ufcstats.com/fighter-details/8d9586726252dbf7
559,Cortney Casey,http://ufcstats.com/fighter-details/5f179af5fffeb9f6
560,Brandon Cash,http://ufcstats.com/fighter-details/3993f7dcb7caf42a
561,Bendy Casimir,http://ufcstats.com/fighter-details/ec7ac09293d26c05
562,Dwayne Cason,http://ufcstats.com/fighter-details/31c01fbc2586a5eb
563,Joe Cason,http://ufcstats.com/fighter-details/2b1c6f28039efe36
564,John Castaneda,http://ufcstats.com/fighter-details/5fa2974cbd18e05c
565,Eric Castile,http://ufcstats.com/fighter-details/a0a69dc9914ef6e1
566,Gil Castillo,http://ufcstats.com/fighter-details/31ceaf0e670c1578
567,Danny Castillo,http://ufcstats.com/fighter-details/d1e7fc58d4225cdf
568,Raul Castillo,http://ufcstats.com/fighter-details/feeae92f951f49a9
569,Jenna Castillo,http://ufcstats.com/fighter-details/e680418329c84ec4
570,Tim Catalfo,http://ufcstats.com/fighter-details/6ca68b636fbc1f18
571,Nick Catone,http://ufcstats.com/fighter-details/f8fe2053d73d7bcf
572,Luke Caudillo,http://ufcstats.com/fighter-details/68d76fd9ecf7431d
573,Gesias Cavalcante,http://ufcstats.com/fighter-details/2a74bbba57058f12
574,Rafael Cavalcante,http://ufcstats.com/fighter-details/5c1ca0c72b599a3c
575,Magnus Cedenblad,http://ufcstats.com/fighter-details/0e21976afc92e4d1
576,Yosdenis Cedeno,http://ufcstats.com/fighter-details/3e61082025db8137
577,Henry Cejudo,http://ufcstats.com/fighter-details/056c493bbd76a918
578,Adam Cella,http://ufcstats.com/fighter-details/b27b8881d7444114
579,Vinicius Cenci,http://ufcstats.com/fighter-details/f21a152aaa3e95c6
580,Donald Cerrone,http://ufcstats.com/fighter-details/1d00756835ca67c9
581,Jared Chaffee,http://ufcstats.com/fighter-details/fdf59144e535bc38
582,Luan Chagas,http://ufcstats.com/fighter-details/9ccf8371fd80d45d
583,Edgar Chairez,http://ufcstats.com/fighter-details/5ef94841c4bc3f86
584,Ansar Chalangov,http://ufcstats.com/fighter-details/7342fcc41a4817fa
585,Alex Chambers,http://ufcstats.com/fighter-details/26b63bc5c0c1f65d
586,Michael Chandler,http://ufcstats.com/fighter-details/4b93a88f3b1de35b
587,Chelsea Chandler,http://ufcstats.com/fighter-details/af9efbfd63d39734
588,Donnie Chappell,http://ufcstats.com/fighter-details/8788beb528894f33
589,Joe Charles,http://ufcstats.com/fighter-details/19ffeb5e3fffd6d5
590,Dan Charles,http://ufcstats.com/fighter-details/32a4f1235f0dad73
591,Ernest Chavez,http://ufcstats.com/fighter-details/b406da701c479076
592,Emilio Chavez,http://ufcstats.com/fighter-details/84e8920e59ff14a7
593,Danny Chavez,http://ufcstats.com/fighter-details/0de720c0f1d4ab9c
594,Gabriel Checco,http://ufcstats.com/fighter-details/9c5f7d5c6d084b35
595,Albert Cheng,http://ufcstats.com/fighter-details/d8d7b24d276c8cb0
596,Fabio Cherant,http://ufcstats.com/fighter-details/78a68f1dade6aaf7
597,Ion Cherdivara,http://ufcstats.com/fighter-details/c713a845360d604b
598,Mark Cherico,http://ufcstats.com/fighter-details/79a193111e3bc99b
599,Macy Chiasson,http://ufcstats.com/fighter-details/9cdd2da1a9104a0b
600,Michael Chiesa,http://ufcstats.com/fighter-details/c58f51dedb310998
601,Giga Chikadze,http://ufcstats.com/fighter-details/9560ff14eb3129f7
602,Khamzat Chimaev,http://ufcstats.com/fighter-details/767755fd74662dbf
603,Sako Chivitchian,http://ufcstats.com/fighter-details/9f7787e56a6bc0f4
604,Mu Bae Choi,http://ufcstats.com/fighter-details/371a1c91b24dec2b
605,Hong Man Choi,http://ufcstats.com/fighter-details/2c104b7e59a72629
606,Dooho Choi,http://ufcstats.com/fighter-details/e93b04e308913c2e
607,SeungWoo Choi,http://ufcstats.com/fighter-details/a68575214ecad140
608,SeungGuk Choi,http://ufcstats.com/fighter-details/adccbc19b22e19af
609,John Cholish,http://ufcstats.com/fighter-details/03c9994c5b8958ec
610,Ryo Chonan,http://ufcstats.com/fighter-details/55a7b2d4e54ffac9
611,Katlyn Chookagian,http://ufcstats.com/fighter-details/e872e9a9a902c045
612,Will Chope,http://ufcstats.com/fighter-details/db5dc7cb80d7d418
613,Joachim Christensen,http://ufcstats.com/fighter-details/2d447cc91bdaa545
614,Dan Christison,http://ufcstats.com/fighter-details/b369533a577fa97c
615,Anthony Christodoulou,http://ufcstats.com/fighter-details/4f11e9ce318ffbcb
616,Murad Chunkaiev,http://ufcstats.com/fighter-details/d4a12dfa4067742f
617,Cameron Church,http://ufcstats.com/fighter-details/f197ce0cbe69996d
618,Steven Ciaccio,http://ufcstats.com/fighter-details/eaebaa6801338ea1
619,Mike Ciesnolevicz,http://ufcstats.com/fighter-details/51b0bb73a1da34bc
620,Hannah Cifers,http://ufcstats.com/fighter-details/2244d9a2b64b8c3b
621,Branko Cikatic,http://ufcstats.com/fighter-details/4e5bbc4566049cbf
622,Nikolajus Cilkinas,http://ufcstats.com/fighter-details/3f3550bf126a5721
623,Misha Cirkunov,http://ufcstats.com/fighter-details/67f272324a030d00
624,Johnny Cisneros,http://ufcstats.com/fighter-details/42611508ba8c3298
625,Laverne Clark,http://ufcstats.com/fighter-details/1c2f2571b18791b6
626,Logan Clark,http://ufcstats.com/fighter-details/6776260cb0aef647
627,Mychal Clark,http://ufcstats.com/fighter-details/69108cb8b32efe04
628,Dominic Clark,http://ufcstats.com/fighter-details/8a64b3f87ad29d1e
629,Heather Clark,http://ufcstats.com/fighter-details/dd4c16777fb2ccf9
630,Devin Clark,http://ufcstats.com/fighter-details/cc7040fe76f0ef91
631,Jessica-Rose Clark,http://ufcstats.com/fighter-details/6c8072b61c276e67
632,John Clarke,http://ufcstats.com/fighter-details/a77c71a574132188
633,Mitch Clarke,http://ufcstats.com/fighter-details/c76ec2bc3a57666a
